epoch,train_loss,val_miou,val_pixel_acc,lr,epoch_seconds,n_skipped
0,1.3075340052540116,0.3548996023117283,0.7533086005738162,0.0,95.82540990000416,0
1,0.8003897491609493,0.37454760903298745,0.7671798331206052,0.0009755282581475768,85.28702170000179,0
2,0.7440451317048695,0.39349616369704066,0.7776482055798173,0.0009045084971874737,85.05442319999565,0
3,0.6994386697844296,0.41660921059360845,0.7849237902463215,0.0007938926261462366,84.92966819999856,0
4,0.6642153020520486,0.41817940122282427,0.7877169261849378,0.0006545084971874737,84.98720489999687,0
5,0.6229656946300423,0.42072214582389017,0.7918685434082207,0.0005,85.11717189999763,0
6,0.5861417220777118,0.43415127688250343,0.7955247672385811,0.00034549150281252633,85.08334509999258,0
7,0.556367452429668,0.4345612669124765,0.7990761670278476,0.00020610737385376348,84.90196709999873,0
8,0.5389247647326614,0.4403098417486178,0.8006607536712589,9.549150281252633e-05,84.97091109999747,0
9,0.5258673912390582,0.44107427914787906,0.8008997268146478,2.4471741852423235e-05,84.62219369999366,0
