epoch,train_loss,val_miou,val_pixel_acc,lr,epoch_seconds,n_skipped
0,1.4257973754160571,0.39970301300192757,0.7604837229757623,0.0,81.35381610000331,0
1,0.7569303510213596,0.4142970672150472,0.7631479200139811,0.0009755282581475768,70.30786520000402,0
2,0.7133766573662806,0.41678674492884665,0.7672460102987744,0.0009045084971874737,70.29931609999767,0
3,0.6872904216686319,0.42598074369705896,0.771580376169398,0.0007938926261462366,70.31845230000181,0
4,0.6707094046490021,0.43114292607242355,0.774887483840896,0.0006545084971874737,70.32362540000031,0
5,0.6520954569416771,0.43605808424511705,0.776217825684418,0.0005,70.40578940000705,0
6,0.6418353952732901,0.4400621817897596,0.778071515448787,0.00034549150281252633,70.65495060000103,0
7,0.63107863398931,0.44123663883290076,0.7780575708165692,0.00020610737385376348,70.35551729999861,0
8,0.6228925234867483,0.4412714891706496,0.7791861723373587,9.549150281252633e-05,70.4694346000033,0
9,0.6215440954892105,0.4414447587923046,0.779109183174459,2.4471741852423235e-05,70.40403089999745,0
