epoch,train_loss,val_miou,val_pixel_acc,lr,epoch_seconds,n_skipped
0,1.3204487494929669,0.3862414852774987,0.7555898314567125,0.0,80.404028500001,0
1,0.8035636818890334,0.40132908002683476,0.7602090180719714,0.0009755282581475768,69.514328199999,0
2,0.7593017030073741,0.41018700885580495,0.7633845327945064,0.0009045084971874737,69.5103139999992,0
3,0.731163043071614,0.40875770143486617,0.7647373687873469,0.0007938926261462366,69.51137729999755,0
4,0.703313283993909,0.4144610671519994,0.7710514482202141,0.0006545084971874737,69.51394979999895,0
5,0.6750690369547498,0.4223435281779623,0.773466621537689,0.0005,69.53628899999603,0
6,0.6576006556916407,0.42615578688260586,0.7768122020361403,0.00034549150281252633,69.53598339999735,0
7,0.6431409509193302,0.4339048300074105,0.7788997852689797,0.00020610737385376348,69.58050999999978,0
8,0.6320717504405824,0.43451378935499063,0.7795479387359008,9.549150281252633e-05,69.5583450999984,0
9,0.6251041328774872,0.43536074291410454,0.7798488469306532,2.4471741852423235e-05,69.52580619999935,0
