epoch,train_loss,val_miou,val_pixel_acc,lr,epoch_seconds,n_skipped
0,1.326313256792671,0.3789202776051424,0.7676701468386088,0.0,94.70850910000445,0
1,0.747741942403813,0.3958213291986686,0.7715652024081314,0.0009755282581475768,83.72645970000303,0
2,0.6983195304257097,0.397489466565236,0.7786542966539072,0.0009045084971874737,83.80459739999787,0
3,0.6606816207711317,0.4085519233455338,0.7846349122881002,0.0007938926261462366,83.73067550000269,0
4,0.6304511699238563,0.4199024361616412,0.7897228865471357,0.0006545084971874737,83.7868707000016,0
5,0.5971540797823304,0.434724537825763,0.7946816064655756,0.0005,83.76014719999512,0
6,0.5748125134907539,0.4315614358281379,0.7954912435595677,0.00034549150281252633,83.78329490000033,0
7,0.5486500535989128,0.4400417656472912,0.7981301945046685,0.00020610737385376348,83.80355589999817,0
8,0.5404739667641578,0.44124247636775105,0.799199069055483,9.549150281252633e-05,83.85618679999607,0
9,0.5267508509417705,0.44128451552988185,0.7993782390881594,2.4471741852423235e-05,83.7881680999999,0
