epoch,train_loss,val_miou,val_pixel_acc,lr,epoch_seconds,n_skipped
0,1.1482060600723998,0.39808340097837613,0.7757367793818976,0.0,108.19301950000226,0
1,0.7253584008979496,0.4122435758198852,0.7833231705390341,0.0009755282581475768,97.51566900000034,0
2,0.6621105332555793,0.43124491103867674,0.7901918808586287,0.0009045084971874737,97.4789552000002,0
3,0.6145449999250878,0.4449863664005586,0.7980840749722166,0.0007938926261462366,97.43114919999789,0
4,0.5691176222037061,0.4513206973185932,0.8051243194962372,0.0006545084971874737,97.30235569999786,0
5,0.5313261018229777,0.4650596909341087,0.8091235573492089,0.0005,97.41916719998699,0
6,0.49439690519870505,0.4726448930963892,0.8105636071182757,0.00034549150281252633,97.56150490000437,0
7,0.46454269999987724,0.47803701879564414,0.8126131743685869,0.00020610737385376348,97.4412399000139,0
8,0.4426967811461771,0.4808577677823747,0.81379283369252,9.549150281252633e-05,97.51637240000127,0
9,0.4303840258271564,0.48014147168951116,0.8138062888485679,2.4471741852423235e-05,97.66635179999867,0
