epoch,train_loss,val_miou,val_pixel_acc,lr,epoch_seconds,n_skipped
0,1.4367362102722234,0.4037573034408941,0.7588490792360434,0.0,81.26701529999991,0
1,0.7555846437658474,0.42138849316177857,0.7699966705830924,0.0009755282581475768,70.36230839999916,0
2,0.7135740095957441,0.4235629959191703,0.7681604061703714,0.0009045084971874737,70.31925939999928,0
3,0.690746058170888,0.4313971962240722,0.772196452631319,0.0007938926261462366,70.28260310000041,0
4,0.6661674606120501,0.43054587129434546,0.7751650494609688,0.0006545084971874737,70.28050810000423,0
5,0.6520638366304309,0.43789365992847623,0.7769653428138269,0.0005,70.3479456999994,0
6,0.6428709596702247,0.4373158006247859,0.7776396234309719,0.00034549150281252633,70.42441230000259,0
7,0.6308773227938563,0.44061710699829526,0.7785585333605801,0.00020610737385376348,70.392124900005,0
8,0.6227967168778913,0.439948965141723,0.7788153016820566,9.549150281252633e-05,70.36631620000117,0
9,0.61998960913785,0.44066929769762664,0.7789202453728812,2.4471741852423235e-05,70.36908690000564,0
