index,miou,bg_fraction
0,0.548056429771989,0.39738472954814386
1,0.4496718070622601,0.5548327949008993
2,0.18908701005353684,0.587462470026397
3,0.3195258644572949,0.45276187779373395
4,0.4541966274655674,0.41838611342050236
5,0.41052219596897316,0.8297057880391214
6,0.5496008613273206,0.9865132801850551
7,0.43215016835957454,0.9930259997471661
8,0.19818644262976456,0.8993854784489219
9,0.09958082466582682,0.8660458600300789
10,0.2792986979419836,0.48440477384414804
11,0.2204321181549176,0.4838246391275772
12,0.37575230927646275,0.45162730297865433
13,0.3182716533501391,0.2936085490227947
14,0.21615953247520153,0.07447512482704687
15,0.19132213546859667,0.0
16,0.2932567400095037,0.3157096643752527
17,0.20009288264506284,0.16507981239557962
18,0.1350308630779686,0.09524870382372003
19,0.2990527752421231,0.4120266467172527
20,0.14318299445513474,0.37451782244264625
21,0.5467966351751861,0.03411091549295775
22,0.21455905800583974,0.07956386916074823
23,0.9481959537823259,0.09618567184415688
24,0.21758313118824302,0.80403412006157
25,0.39062285918984696,0.5309421717464364
26,0.4969178840473953,0.2819396716303933
27,0.3822861176713548,0.0
28,0.3984371657591169,0.0
29,0.30144340212691323,0.1822305931911619
30,0.2810545018976885,0.7481976615036653
31,0.2004352315357895,0.22245604190048635
32,0.8353326959760009,0.5461039740665146
33,0.4006564811289079,0.6220660097732916
34,0.5042193616733013,0.765081647324638
35,0.2910258086721603,0.6730194851372493
36,0.17344277294571842,0.18124088041266775
37,0.06479765556743712,0.6526305241006113
38,0.23987458375641105,0.8165783733250234
39,0.23108782158052837,0.6156567669922264
40,0.5831376233146593,0.8379320955995486
41,0.6433401451786089,0.8222173497049913
42,0.3502381742350685,0.58661514429006
43,0.1521066714307499,0.6581481853825274
44,0.4231478037724835,0.24766756567775447
45,0.44061705953590513,0.935385906375497
46,0.4370505006149984,0.8472993285900391
47,0.7035111152076727,0.944473631036573
48,0.5685479184479222,0.5869075853197733
49,0.35909833721470497,0.486325407538158
50,0.2768677662021568,0.5803259720310412
51,0.2820777508397203,0.6905052526263131
52,0.48661454323717246,0.4676256085981535
53,0.15474100545835884,0.0
54,0.3683488612509636,0.7939503205128206
55,0.4944006810014835,0.6753382102415072
56,0.5224520332229801,0.1903702158240026
57,0.10772335333941026,0.0
58,0.17774418129997152,0.0
59,0.17243771816619075,0.0
60,0.26495252018681253,0.5969989506820567
61,0.13783045741823202,0.40758597235281174
62,0.43464745542464195,0.28515659461843845
63,0.6435797178785345,0.7506143990975384
64,0.1517464390392087,0.639741016144081
65,0.494132859579176,0.21244687806472703
66,0.24183573347918425,0.44135495739327174
67,0.12947578750961145,0.314391959798995
68,0.09575021661894141,0.39843602194614364
69,0.0954068852297325,0.3986168799679521
70,0.18737463204171179,0.2882117882117882
71,0.14559607335305472,0.14896719319562576
72,0.40651526776252517,0.274357779848263
73,0.45912077980386423,0.8030976683991901
74,0.6180221948887454,1.0
75,0.1874011061552536,0.9365863535128569
76,0.4840301846509703,0.4858221892025755
77,0.3064742639906777,0.5832657694178693
78,0.3219786738535177,0.45091570697376837
79,0.22869076428969926,0.8092406118357325
80,0.5378654864998127,0.6280295047418335
81,0.49930667424706776,0.6730075637352899
82,0.4564449788517459,0.8240123871808976
83,0.25715948290788826,0.5006756032171582
84,0.5052691472603941,0.544109984368111
85,0.4011003170905902,0.4568670258577523
86,0.3099182370356651,0.6735462527039063
87,0.40450342384091226,0.39928560984270883
88,0.424358764811452,0.5192338547934215
89,0.3953868092369981,0.6943895331064419
90,0.44337699417088505,0.8178855070467796
91,0.3792382358282463,0.33717021962337124
92,0.38958951962697974,0.4926952650748685
93,0.12315501530769778,0.6752961257952723
94,0.4410175071611304,0.5442924842035252
95,0.9079247824775797,0.761143835476836
96,0.4754905363667584,0.373815099810416
97,0.7016528815656163,0.5587516525780217
98,0.6766510254259639,0.46852081913998317
99,0.2711537880850533,0.4627352319613565
100,0.3725441908769582,0.6924973935359692
101,0.30634231509417204,0.5001877190055064
102,0.43949915875484735,0.6615017878426699
103,0.6015459408657193,0.4578235412881082
104,0.3067457901653852,0.2525336132757298
105,0.3329299902874102,0.34572010732514274
106,0.2473272740063747,0.4719707765489834
107,0.28299181224644787,0.6400757651281029
108,0.21997297729656173,0.0
109,0.2224598938716072,0.5045487335684514
110,0.11788847774605149,0.37809551497211724
111,0.3560270431248191,0.6401247274135365
112,0.30966274432755697,0.6795072308516337
113,0.45428765108202007,0.5253292496171517
114,0.15646543409812955,0.6612425102491327
115,0.22199473441912168,0.45823074963918836
116,0.25118835304309817,0.5943142064417548
117,0.2403623173123795,0.6839213480715568
118,0.4823162089520436,0.4503536861511332
119,0.5598762728404496,0.49376157619425615
120,0.24109458984873,0.5487461353486774
121,0.4339976331087182,0.3622802983343664
122,0.45552733307343907,0.5177086664534698
123,0.31830405994387573,0.37905192054038933
124,0.2445407450368117,0.6206910486967064
125,0.38667875354694964,0.4620840700851953
126,0.3475034271786732,0.4229788088781762
127,0.4522000919721331,0.7445940241099489
128,0.37366339515348207,0.6626066999516831
129,0.34863009518018945,0.4825951290675528
130,0.4982250372243784,0.47659102370146245
131,0.2870470047846978,0.6838984307164488
132,0.573065972580954,0.37199605180992285
133,0.26023033571877924,0.5354820238046546
134,0.33888608429622447,0.49879016937628734
135,0.3910695332530018,0.4554976979834737
136,0.38286010363554573,0.5891992250565063
137,0.4263865422258414,0.5422206175933398
138,0.34635791846034525,0.43681495809155385
139,0.49000804357162,0.36657687657751287
140,0.42346912621820804,0.660022391938902
141,0.5029642288750723,0.49063715465736396
142,0.3393006368456397,0.5046917828774935
143,0.332846188798184,0.4925778756871384
144,0.264665358593973,0.6299108823898582
145,0.35337558461080865,0.5882447185919297
146,0.5527883545560135,0.3393985595923526
147,0.3170097071556285,0.43896197368947176
148,0.45534788751664357,0.4775755638572028
149,0.6800878101020693,0.39019211122017666
150,0.523575437632288,0.5013903299439718
151,0.43040102434877864,0.29668058119932567
152,0.44805485433739367,0.32260907888937856
153,0.46814583546497424,0.3460564399421129
154,0.33416650211226573,0.45829475463950725
155,0.45120634508452984,0.6222075690364864
156,0.48488756149330353,0.2985215161471272
157,0.24080351169140593,0.5537908496732026
158,0.33314869778515577,0.8765638696310463
159,0.43325911039457593,0.5379408123327609
160,0.438929864392588,0.5082344006075868
161,0.3468394547709999,0.4027235406027836
162,0.38197909682030007,0.4593896431575153
163,0.7303420558123837,0.7118373958251691
164,0.31045637025564793,0.7089699049851409
165,0.3922450346055595,0.14277085388688668
166,0.4253326305103687,0.48386130307993447
167,0.3633686830295322,0.4459969485264595
168,0.47417518685693405,0.4865641844679577
169,0.4470837693875316,0.40803188228080933
170,0.3022368960821394,0.49955260910237115
171,0.35097260794473584,0.4353618288658134
172,0.4884628094755244,0.3039700255102041
173,0.7103731492172074,0.19875169498285075
174,0.3433702327449119,0.46706082814969924
175,0.44585103728677883,0.6914588642155078
176,0.6156628516598038,0.4809244861007562
177,0.862729068537434,0.4248140061458839
178,0.24933911234964837,0.41802480633281125
179,0.5990550836678479,0.5390472995639047
180,0.35383774663425954,0.43902732876849865
181,0.587056818905832,0.4938545920409961
182,0.3084030686843239,0.21253644909361555
183,0.4018281771601119,0.4021601153208976
